#time,accel_x,accel_y,accel_z
2394.762282,-444.123565,-296.082377,-78601.398095
2394.764802,2960.823768,1924.535449,-76303.111601
2394.767337,7698.141797,3256.906145,-77222.426198
2394.769872,6957.935855,148.041188,-80133.589091
2394.772407,592.164754,3404.947333,-77222.426198
2394.774943,-444.123565,1628.453072,-79214.274493
2394.777478,2664.741391,3849.070898,-76609.549800
2394.780013,8290.306550,1036.288319,-78448.178995
2394.782548,3849.070898,-3997.112087,-80593.246390
2394.785083,2072.576638,3552.988522,-75383.797003
2394.787618,-2812.782580,0.000000,-79061.055394
2394.790153,3108.864956,3849.070898,-77988.521696
2394.792688,2516.700203,-888.247130,-77682.083497
2394.795223,6365.771101,4589.276840,-78141.740796
2394.797758,11251.130318,-1628.453072,-78448.178995
2394.800293,3849.070898,-444.123565,-77988.521696
2394.802829,4441.235652,1776.494261,-77069.207099
2394.805364,-1036.288319,-1480.411884,-77988.521696
2394.807899,5773.606348,2960.823768,-78754.617194
2394.810434,3997.112087,296.082377,-79061.055394
2394.812969,6217.729913,1480.411884,-77682.083497
2394.815504,1480.411884,2960.823768,-78448.178995
2394.818039,7846.182985,-3404.947333,-79061.055394
2394.820574,3552.988522,-148.041188,-77835.302597
2394.823109,2072.576638,4441.235652,-78141.740796
2394.825644,5033.400406,-1628.453072,-79367.493593
2394.828180,-444.123565,2664.741391,-78294.959896
2394.830715,-5329.482782,-444.123565,-79214.274493
2394.833250,-3849.070898,6957.935855,-75690.235202
2394.835785,-8142.265362,-2220.617826,-81818.999186
2394.838320,3701.029710,1184.329507,-76149.892501
2394.840855,-1776.494261,1924.535449,-78907.836294
2394.843390,-888.247130,592.164754,-78754.617194
2394.845925,-10510.924376,2220.617826,-78141.740796
2394.848460,-4737.318029,1480.411884,-80286.808190
2394.850995,-6809.894666,2220.617826,-77528.864398
2394.853531,-1036.288319,2072.576638,-77682.083497
2394.856066,-444.123565,888.247130,-77375.645298
2394.858601,-5329.482782,2368.659014,-76762.768900
2394.861136,-6809.894666,1036.288319,-78448.178995
2394.863671,-7550.100608,592.164754,-79520.712692
2394.866206,-1924.535449,-1184.329507,-79214.274493
2394.868752,-1924.535449,2664.741391,-77835.302597
2394.871299,-5921.647536,1628.453072,-76149.892501
2394.873845,-5477.523971,1776.494261,-77069.207099
2394.876391,1628.453072,740.205942,-77375.645298
2394.878938,-3404.947333,1036.288319,-79980.369991
2394.881484,-2812.782580,444.123565,-81512.560987
2394.884030,-4293.194464,1480.411884,-77069.207099
2394.886577,-5773.606348,3552.988522,-75843.454302
2394.889123,-5625.565159,-296.082377,-78141.740796
2394.891670,-5625.565159,888.247130,-78448.178995
2394.894216,0.000000,444.123565,-79214.274493
2394.896762,-1628.453072,1924.535449,-78294.959896
2394.899309,-3256.906145,1924.535449,-78294.959896
2394.901855,-10658.965565,2812.782580,-78754.617194
2394.904401,-2664.741391,2516.700203,-76915.987999
2394.906948,-5921.647536,-2072.576638,-78754.617194
2394.909494,-2960.823768,1332.370696,-77375.645298
2394.912040,1332.370696,1480.411884,-77375.645298
2394.914587,-5329.482782,-1036.288319,-77682.083497
2394.917133,-296.082377,4737.318029,-77835.302597
2394.919679,-2960.823768,-1628.453072,-80593.246390
2394.922226,5921.647536,4145.153275,-78294.959896
2394.924772,888.247130,-2220.617826,-77682.083497
2394.927318,2664.741391,1480.411884,-77069.207099
2394.929865,4589.276840,1036.288319,-76456.330700
2394.932411,5477.523971,0.000000,-78907.836294
2394.934958,7254.018232,4885.359217,-77375.645298
2394.937504,4293.194464,-740.205942,-80746.465489
2394.940050,2516.700203,1924.535449,-76915.987999
2394.942597,3108.864956,592.164754,-78294.959896
2394.945143,-740.205942,0.000000,-77069.207099
2394.947689,7994.224174,1332.370696,-77988.521696
2394.950163,1184.329507,3108.864956,-77988.521696
2394.952637,3997.112087,1184.329507,-79061.055394
2394.955110,-3108.864956,4145.153275,-77682.083497
2394.957584,-4737.318029,1776.494261,-78448.178995
2394.960057,4885.359217,1184.329507,-76915.987999
2394.962531,1924.535449,296.082377,-78141.740796
2394.965005,3404.947333,444.123565,-78294.959896
2394.967478,-888.247130,1480.411884,-77988.521696
2394.969952,5625.565159,1332.370696,-78754.617194
2394.972426,2664.741391,296.082377,-77682.083497
2394.974899,6661.853478,3404.947333,-77375.645298
2394.977373,4441.235652,-296.082377,-77835.302597
2394.979847,6365.771101,2368.659014,-75690.235202
2394.982320,1628.453072,1036.288319,-78294.959896
2394.984794,3256.906145,1332.370696,-79061.055394
2394.987267,5181.441594,2368.659014,-77988.521696
2394.989741,5773.606348,-592.164754,-79214.274493
2394.992215,6217.729913,1924.535449,-77375.645298
2394.994688,4293.194464,2812.782580,-77375.645298
2394.997162,3701.029710,-3997.112087,-79673.931792
2394.999636,-2516.700203,10214.842000,-75690.235202
2395.002109,3701.029710,-4441.235652,-80593.246390
