#time,accel_x,accel_y,accel_z
1202.247694,-4885.359217,3108.864956,-80440.027290
1202.250256,-5033.400406,10362.883188,-78294.959896
1202.252819,-6661.853478,5477.523971,-80899.684589
1202.255381,-2072.576638,-3849.070898,-80899.684589
1202.257943,296.082377,3552.988522,-74924.139704
1202.260506,-2516.700203,10066.800811,-77528.864398
1202.263068,-3997.112087,-1924.535449,-81052.903688
1202.265630,-592.164754,8438.347739,-78141.740796
1202.268193,-7105.977043,3404.947333,-81512.560987
1202.270755,4145.153275,1036.288319,-78907.836294
1202.273317,-8290.306550,12583.501014,-77528.864398
1202.275880,-1776.494261,-6809.894666,-81665.780087
1202.278442,-4737.318029,17764.942608,-72012.976812
1202.281004,444.123565,-1036.288319,-80440.027290
1202.283567,3552.988522,-4293.194464,-81359.341888
1202.286129,3108.864956,12435.459826,-76762.768900
1202.288692,-3997.112087,-7254.018232,-83964.066581
1202.291254,4589.276840,4589.276840,-76303.111601
1202.293816,-4441.235652,-1332.370696,-77988.521696
1202.296379,3849.070898,-3849.070898,-79367.493593
1202.298941,4885.359217,4145.153275,-75690.235202
1202.301503,6365.771101,-7550.100608,-82585.094684
1202.304066,-444.123565,2960.823768,-77222.426198
1202.306628,1776.494261,-3849.070898,-80440.027290
1202.309190,2516.700203,1332.370696,-76609.549800
1202.311753,3997.112087,-3108.864956,-81512.560987
1202.314315,888.247130,-888.247130,-77835.302597
1202.316877,2812.782580,2516.700203,-78294.959896
1202.319440,1332.370696,-5773.606348,-80286.808190
1202.322015,-2220.617826,5625.565159,-75383.797003
1202.324589,4293.194464,-5773.606348,-82278.656485
1202.327164,4589.276840,-2072.576638,-78754.617194
1202.329739,444.123565,9326.594869,-78601.398095
1202.332313,-3108.864956,-4293.194464,-81818.999186
1202.334888,1332.370696,2368.659014,-74770.920605
1202.337463,3701.029710,-1036.288319,-78601.398095
1202.340038,2220.617826,-1036.288319,-80286.808190
1202.342612,1480.411884,-296.082377,-79520.712692
1202.345187,3701.029710,6069.688724,-78294.959896
1202.347762,3552.988522,-7254.018232,-81665.780087
1202.350337,2516.700203,-1036.288319,-76149.892501
1202.352911,3552.988522,-1776.494261,-76303.111601
1202.355486,1480.411884,-4885.359217,-79367.493593
1202.358061,888.247130,3552.988522,-78294.959896
1202.360636,-592.164754,-2072.576638,-80440.027290
1202.363210,1480.411884,-296.082377,-80593.246390
1202.365785,7105.977043,2812.782580,-77222.426198
1202.368360,-888.247130,-8142.265362,-79980.369991
1202.370935,5329.482782,-3997.112087,-75996.673402
1202.373509,-3108.864956,7254.018232,-77835.302597
1202.376084,-1332.370696,-6809.894666,-82891.532884
1202.378659,-2220.617826,11547.212695,-75537.016103
1202.381233,-1628.453072,-6661.853478,-85496.257577
1202.383808,1036.288319,12879.583391,-74311.263306
1202.386383,-296.082377,6217.729913,-79673.931792
1202.388958,-740.205942,-10658.965565,-80286.808190
1202.391532,-2960.823768,7846.182985,-76915.987999
1202.394107,-4441.235652,3849.070898,-79520.712692
1202.396682,0.000000,7550.100608,-79980.369991
1202.399257,-1184.329507,7254.018232,-78601.398095
1202.401831,-3256.906145,-148.041188,-80593.246390
1202.404406,-4293.194464,7402.059420,-74617.701505
